OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,GagesII,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
918,"02070006000120",Medium,"USGS, Water Resources Division","01635500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01635500,12.393750000000001,StreamGage,"8441257",USGS,"PASSAGE CREEK NEAR BUCKTON, VA","51",VA,86.500000000000000,224.034999999999997,38.958165639999997,-78.266668499999994,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
943,"01030003000326",Medium,"USGS, Water Resources Division","01047150",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01047150,12.300129999999999,StreamGage,"3322102",USGS,"Kennebec River near Madison, Maine","23",ME,3245.000000000000000,8404.549999999999272,44.778888889999998,-69.886944400000004,"1","20151006",Non-ref,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
948,"01080101000186",Medium,"USGS, Water Resources Division","01129500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01129500,86.376499999999993,StreamGage,"4593223",USGS,"CONNECTICUT RIVER AT NORTH STRATFORD, NH","33",NH,799.000000000000000,2069.409999999999854,44.749771660000000,-71.631200179999993,"1","20151006",,2.978,10.826,"67","77","93",9c,APPALACHIAN HIGHLANDS,NEW ENGLAND,WHITE MOUNTAIN,"9"
951,"02080102000021",Medium,"USGS, Water Resources Division","01661800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01661800,29.920459999999999,StreamGage,"8457198",USGS,"BUSH MILL STREAM NEAR HEATHSVILLE, VA","51",VA,6.770000000000000,17.534300000000002,37.876801200000003,-76.494674700000004,"1","20151006",Ref,4.279,42.493,"257","271","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
964,"01010010005491",Medium,"USGS, Water Resources Division","01017550",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01017550,54.968679999999999,StreamGage,"816569",USGS,"Williams Brook at Phair, Maine","23",ME,3.820000000000000,9.893800000000001,46.628055560000000,-67.953055599999999,"1","20151006",Ref,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
966,"01060002000142",Medium,"USGS, Water Resources Division","010642505",http://waterdata.usgs.gov/nwis/nwisman/?site_no=010642505,95.828199999999995,StreamGage,"9311719",USGS,"SACO RIVER AT RIVER STREET, AT BARTLETT, NH","33",NH,91.000000000000000,235.689999999999998,44.083611099999999,-71.284999999999997,"1","20151006",,2.978,10.826,"67","77","93",9c,APPALACHIAN HIGHLANDS,NEW ENGLAND,WHITE MOUNTAIN,"9"
967,"01020001000151",Medium,"USGS, Water Resources Division","01027200",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01027200,20.882840000000002,StreamGage,"1702734",USGS,"North Branch Penobscot River nr Pittston Farm, ME","23",ME,232.000000000000000,600.879999999999995,45.935277780000000,-69.993611099999995,"1","20151006",Ref,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
968,"01080103000255",Medium,"USGS, Water Resources Division","01139000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01139000,65.554800000000000,StreamGage,"4573927",USGS,"WELLS RIVER AT WELLS RIVER, VT","50",VT,98.400000000000006,254.855999999999995,44.150341300000001,-72.065091499999994,"1","20151006",Ref,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
970,"01030003000049",Medium,"USGS, Water Resources Division","01049265",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01049265,20.917860000000001,StreamGage,"3325334",USGS,"Kennebec River at North Sidney, Maine","23",ME,5403.000000000000000,13993.770000000000437,44.472222199999997,-69.683888890000006,"1","20151006",Non-ref,2.121,22.216,"102","93","91",9a,APPALACHIAN HIGHLANDS,NEW ENGLAND,SEABOARD LOWLAND,"9"
972,"02080106000333",Medium,"USGS, Water Resources Division","01672500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01672500,29.980319999999999,StreamGage,"8507536",USGS,"SOUTH ANNA RIVER NEAR ASHLAND, VA","51",VA,395.000000000000000,1023.049999999999955,37.796809000000003,-77.548874400000003,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
979,"02080103000141",Medium,"USGS, Water Resources Division","01663500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01663500,16.461150000000000,StreamGage,"8465423",USGS,"HAZEL RIVER AT RIXEYVILLE, VA","51",VA,285.000000000000000,738.149999999999977,38.591788670000000,-77.964996200000002,"1","20151006",Ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
993,"02070005000007",Medium,"USGS, Water Resources Division","01629500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01629500,65.388310000000004,StreamGage,"5907167",USGS,"S F SHENANDOAH RIVER NEAR LURAY, VA","51",VA,1372.000000000000000,3553.480000000000018,38.646230500000001,-78.534732899999995,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1008,"01010008004802",Medium,"USGS, Water Resources Division","01014000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01014000,97.056380000000004,StreamGage,"4287759",USGS,"St. John River below Fish R, nr Fort Kent, Maine","23",ME,5929.000000000000000,15356.110000000000582,47.283333300000002,-68.585277779999998,"1","20151006",,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
1013,"01080103005800",Medium,"USGS, Water Resources Division","01131500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01131500,71.836529999999996,StreamGage,"4594661",USGS,"CONNECTICUT RIVER NEAR DALTON, NH","33",NH,1514.000000000000000,3921.260000000000218,44.410059099999998,-71.720643800000005,"1","20151006",,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
1017,"01010004001307",Medium,"USGS, Water Resources Division","01017060",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01017060,81.465519999999998,StreamGage,"802939",USGS,"Hardwood Brook below Glidden Brk nr Caribou, Maine","23",ME,5.700000000000000,14.763000000000000,46.783611100000002,-67.989166699999998,"1","20151006",Non-ref,11.837,36.376,"37","57","92",9b,APPALACHIAN HIGHLANDS,NEW ENGLAND,NEW ENGLAND UPLAND,"9"
1023,"02070005000577",Medium,"USGS, Water Resources Division","01625000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01625000,61.330790000000000,StreamGage,"5908355",USGS,"MIDDLE RIVER NEAR GROTTOES, VA","51",VA,373.000000000000000,966.070000000000050,38.261796160000003,-78.861970299999996,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1035,"01030003000038",Medium,"USGS, Water Resources Division","01049320",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01049320,97.733429999999998,StreamGage,"3325524",USGS,"Kennebec River at Calumet Bridge at Augusta, Maine","23",ME,5513.000000000000000,14278.670000000000073,44.318611099999998,-69.771666699999997,"1","20151006",,2.121,22.216,"102","93","91",9a,APPALACHIAN HIGHLANDS,NEW ENGLAND,SEABOARD LOWLAND,"9"
1053,"01040002000020",Medium,"USGS, Water Resources Division","01059000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01059000,82.869680000000002,StreamGage,"6712623",USGS,"Androscoggin River near Auburn, Maine","23",ME,3263.000000000000000,8451.170000000000073,44.072222199999999,-70.208055599999994,"1","20151006",Non-ref,2.121,22.216,"102","93","91",9a,APPALACHIAN HIGHLANDS,NEW ENGLAND,SEABOARD LOWLAND,"9"
1065,"02080201000042",Medium,"USGS, Water Resources Division","02016500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02016500,97.713740000000001,StreamGage,"8523633",USGS,"JAMES RIVER AT LICK RUN, VA","51",VA,1371.000000000000000,3550.889999999999873,37.773740089999997,-79.784492499999999,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1070,"02070011000244",Medium,"USGS, Water Resources Division","01658000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01658000,30.574750000000002,StreamGage,"4529063",USGS,"MATTAWOMAN CREEK NEAR POMONKEY, MD","24",MD,54.799999999999997,141.931999999999988,38.596138889999999,-77.056027779999994,"1","20151006",Non-ref,0.617,11.639,"233","245","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1073,"02060003000168",Medium,"USGS, Water Resources Division","01583100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01583100,19.868279999999999,StreamGage,"11687478",USGS,"PINEY RUN AT DOVER, MD","24",MD,12.300000000000001,31.856999999999999,39.520611100000004,-76.766888890000004,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1113,"02080105000071",Medium,"USGS, Water Resources Division","01674500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674500,58.353189999999998,StreamGage,"8494082",USGS,"MATTAPONI RIVER NEAR BEULAHVILLE, VA","51",VA,603.000000000000000,1561.769999999999982,37.883888890000001,-77.165277779999997,"1","20151006",Non-ref,4.279,42.493,"257","271","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1117,"02080203002689",Medium,"USGS, Water Resources Division","02026000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02026000,4.092440000000000,StreamGage,"8547851",USGS,"JAMES RIVER AT BENT CREEK, VA","51",VA,3649.000000000000000,9450.909999999999854,37.536253899999998,-78.829461100000003,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1122,"02070004001355",Medium,"USGS, Water Resources Division","01613020",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01613020,53.349420000000002,StreamGage,"5892974",USGS,"UNNAMED TRIB TO WARM SPR RUN NR BERKELEY SPR, WV","54",WV,0.450000000000000,1.165500000000000,39.605833300000000,-78.229166699999993,"1","20151006",,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1143,"02080106000142",Medium,"USGS, Water Resources Division","01671020",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671020,46.495860000000000,StreamGage,"8505740",USGS,"NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA","51",VA,462.000000000000000,1196.579999999999927,37.850140240000002,-77.427759490000000,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1144,"02070010000109",Medium,"USGS, Water Resources Division","01653000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01653000,81.620990000000006,StreamGage,"22340339",USGS,"CAMERON RUN AT ALEXANDRIA, VA","51",VA,33.899999999999999,87.801000000000002,38.806502100000003,-77.109701099999995,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1152,"02070010000361",Medium,"USGS, Water Resources Division","01651800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01651800,38.397480000000002,StreamGage,"22337781",USGS,"WATTS BRANCH AT WASHINGTON, DC","11",DC,3.280000000000000,8.495200000000002,38.901111100000001,-76.942194400000005,"1","20151006",Non-ref,0.617,11.639,"233","245","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1161,"02060003000760",Medium,"USGS, Water Resources Division","01589440",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01589440,72.210340000000002,StreamGage,"11688890",USGS,"JONES FALLS AT SORRENTO, MD","24",MD,25.199999999999999,65.268000000000001,39.391722199999997,-76.660944400000005,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1162,"02080203000283",Medium,"USGS, Water Resources Division","02027500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02027500,60.057440000000000,StreamGage,"8549853",USGS,"PINEY RIVER AT PINEY RIVER, VA","51",VA,47.700000000000003,123.543000000000006,37.702362500000000,-79.027525400000002,"1","20151006",Ref,0.782,8.781,"226","241","51",5a,APPALACHIAN HIGHLANDS,BLUE RIDGE,NORTHERN,"5"
1165,"02080201000418",Medium,"USGS, Water Resources Division","02017500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02017500,43.144579999999998,StreamGage,"8525659",USGS,"JOHNS CREEK AT NEW CASTLE, VA","51",VA,105.000000000000000,271.949999999999989,37.506239700000002,-80.106714999999994,"1","20151006",Ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1167,"02070009000087",Medium,"USGS, Water Resources Division","01642190",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01642190,37.102750000000000,StreamGage,"8450100",USGS,"MONOCACY RIVER AT MONOCACY BLVD AT FREDERICK, MD","24",MD,703.000000000000000,1820.769999999999982,39.443435200000003,-77.382484800000000,"1","20151006",Non-ref,0.709,6.993,"225","239","42",4b,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT LOWLANDS,"4"
1176,"02080206000168",Medium,"USGS, Water Resources Division","02038000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038000,72.507140000000007,StreamGage,"10067059",USGS,"FALLING CREEK NEAR CHESTERFIELD, VA","51",VA,33.100000000000001,85.728999999999999,37.443759399999998,-77.522208899999995,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1180,"02070002000264",Medium,"USGS, Water Resources Division","01595300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01595300,0.820610000000000,StreamGage,"14365250",USGS,"ABRAM CREEK AT OAKMONT, WV","54",WV,42.600000000000001,110.334000000000003,39.366765690000001,-79.178924490000000,"1","20151006",Non-ref,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
1182,"02060003000202",Medium,"USGS, Water Resources Division","01589197",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01589197,2.146100000000000,StreamGage,"11688596",USGS,"GWYNNS FALLS NEAR DELIGHT, MD","24",MD,4.230000000000002,10.955700000000000,39.442944439999998,-76.783416700000004,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1186,"02080201000214",Medium,"USGS, Water Resources Division","02011500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011500,67.309430000000006,StreamGage,"8520755",USGS,"BACK CREEK NEAR MOUNTAIN GROVE, VA","51",VA,134.000000000000000,347.060000000000002,38.069568799999999,-79.897000300000002,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1194,"02070006000080",Medium,"USGS, Water Resources Division","01632000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01632000,34.957839999999997,StreamGage,"8441037",USGS,"N F SHENANDOAH RIVER AT COOTES STORE, VA","51",VA,210.000000000000000,543.899999999999977,38.637062540000002,-78.852802999999994,"1","20151006",Ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1210,"02080201000225",Medium,"USGS, Water Resources Division","02013000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02013000,71.346680000000006,StreamGage,"8525587",USGS,"DUNLAP CREEK NEAR COVINGTON, VA","51",VA,162.000000000000000,419.579999999999984,37.802902199999998,-80.047004299999998,"1","20151006",Ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1216,"02070004000094",Medium,"USGS, Water Resources Division","01614500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01614500,94.757289999999998,StreamGage,"5891232",USGS,"CONOCOCHEAGUE CREEK AT FAIRVIEW, MD","24",MD,494.000000000000000,1279.460000000000036,39.716388889999998,-77.824777800000007,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1219,"02070010000013",Medium,"USGS, Water Resources Division","01653600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01653600,15.527780000000000,StreamGage,"22338051",USGS,"PISCATAWAY CREEK AT PISCATAWAY, MD","24",MD,39.500000000000000,102.305000000000007,38.705777779999998,-76.966194400000006,"1","20151006",Non-ref,0.617,11.639,"233","245","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1222,"02070004000479",Medium,"USGS, Water Resources Division","01615000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01615000,51.779290000000003,StreamGage,"5895964",USGS,"OPEQUON CREEK NEAR BERRYVILLE, VA","51",VA,58.200000000000003,150.738000000000000,39.174722199999998,-78.078333299999997,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1223,"02080205000093",Medium,"USGS, Water Resources Division","02035000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02035000,42.000720000000001,StreamGage,"8575903",USGS,"JAMES RIVER AT CARTERSVILLE, VA","51",VA,6252.000000000000000,16192.680000000000291,37.670979570000000,-78.085832800000006,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1234,"02080201000223",Medium,"USGS, Water Resources Division","02011490",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011490,81.754580000000004,StreamGage,"8520575",USGS,"LITTLE BACK CREEK NEAR SUNRISE, VA","51",VA,4.900000000000000,12.691000000000001,38.214567670000001,-79.837554600000004,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1268,"02080207002192",Medium,"USGS, Water Resources Division","02041650",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041650,28.682279999999999,StreamGage,"8608039",USGS,"APPOMATTOX RIVER AT MATOACA, VA","51",VA,1342.000000000000000,3475.780000000000200,37.225150499999998,-77.475262999999998,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1272,"02070009000210",Medium,"USGS, Water Resources Division","01639000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01639000,21.099789999999999,StreamGage,"8448416",USGS,"MONOCACY RIVER AT BRIDGEPORT, MD","24",MD,173.000000000000000,448.069999999999993,39.678833300000001,-77.234499999999997,"1","20151006",Non-ref,0.709,6.993,"225","239","42",4b,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT LOWLANDS,"4"
1277,"02080201000276",Medium,"USGS, Water Resources Division","02014000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02014000,55.648420000000002,StreamGage,"8525619",USGS,"POTTS CREEK NEAR COVINGTON, VA","51",VA,153.000000000000000,396.269999999999982,37.729014079999999,-80.042280199999993,"1","20151006",Ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1290,"02080106000255",Medium,"USGS, Water Resources Division","01671100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671100,60.750570000000003,StreamGage,"8507516",USGS,"LITTLE RIVER NEAR DOSWELL, VA","51",VA,107.000000000000000,277.129999999999995,37.872640099999998,-77.513039199999994,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1300,"02070008001579",Medium,"USGS, Water Resources Division","01646502",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01646502,31.357890000000001,StreamGage,"4512772",USGS,"POTOMAC RIVER (ADJUSTED) NEAR WASH, DC","24",MD,11560.000000000000000,29940.400000000001455,38.949555169999996,-77.127478900000000,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1314,"02070003000006",Medium,"USGS, Water Resources Division","01610155",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01610155,36.848950000000002,StreamGage,"8431622",USGS,"SIDELING HILL CREEK NEAR BELLEGROVE, MD","24",MD,102.000000000000000,264.180000000000007,39.649527780000000,-78.344138889999996,"1","20151006",Ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1322,"02080106000212",Medium,"USGS, Water Resources Division","01670400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01670400,93.707750000000004,StreamGage,"8501768",USGS,"NORTH ANNA RIVER NEAR PARTLOW, VA","51",VA,342.000000000000000,885.779999999999973,38.012915990000003,-77.701100699999998,"1","20151006",Non-ref,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1328,"02080201000187",Medium,"USGS, Water Resources Division","02012500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02012500,31.634370000000001,StreamGage,"8521755",USGS,"JACKSON RIVER AT FALLING SPRING, VA","51",VA,410.000000000000000,1061.900000000000091,37.876791640000000,-79.977279699999997,"1","20151006",Non-ref,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
