OBJECTID,REACHCODE,REACHRESOL,SOURCE_ORI,SOURCE_FEA,FEATUREDET,Measure,EventType,FLComID,AGENCY_CD,STATION_NM,STATE_CD,STATE,DASqMi,DASqKm,LatSite,LonSite,Active,ActiveDate,OBJECTID_2,GRIDCODE,FEATUREID,SOURCEFC,AreaSqKM,Shape_Leng,Shape_Area,AREA,PERIMETER,PHYSIODD_,PHYSIODD_I,FCODE,FENCODE,DIVISION,PROVINCE,SECTION,PROVCODE
1366,"02070008000166",Medium,"USGS, Water Resources Division","01644000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644000,5.988600000000000,StreamGage,"4507266",USGS,"GOOSE CREEK NEAR LEESBURG, VA","51",VA,332.000000000000000,859.879999999999995,39.019553090000002,-77.577491800000004,"1","20151006",157244,"1751982","4507266",NHDFlowline,2.361600000000000,0.118737969938775,0.000245639767530,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1374,"02050302000070",Medium,"USGS, Water Resources Division","01557500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01557500,66.674530000000004,StreamGage,"4683152",USGS,"Bald Eagle Creek at Tyrone, PA","42",PA,44.100000000000001,114.218999999999994,40.683673300000002,-78.233624390000003,"1","20151006",128421,"1722614","4683152",NHDFlowline,3.454200000000000,0.137462350965031,0.000367960151881,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1393,"02060005000093",Medium,"USGS, Water Resources Division","01491000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01491000,4.252230000000000,StreamGage,"9407484",USGS,"CHOPTANK RIVER NEAR GREENSBORO, MD","24",MD,113.000000000000000,292.670000000000016,38.997194440000001,-75.785805600000003,"1","20151006",140926,"1735293","9407484",NHDFlowline,0.515700000000000,0.053124945680255,0.000053623577997,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1410,"02060006000195",Medium,"USGS, Water Resources Division","01591400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01591400,29.137260000000001,StreamGage,"11907272",USGS,"CATTAIL CREEK NEAR GLENWOOD, MD","24",MD,22.899999999999999,59.311000000000000,39.255972200000002,-77.051055599999998,"1","20151006",143179,"1737581","11907272",NHDFlowline,2.329200000000000,0.095697184079313,0.000243078347128,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1412,"02060003000157",Medium,"USGS, Water Resources Division","01583500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01583500,68.554069999999996,StreamGage,"11687656",USGS,"WESTERN RUN AT WESTERN RUN, MD","24",MD,59.799999999999997,154.882000000000005,39.510777779999998,-76.676500000000004,"1","20151006",138847,"1733194","11687656",NHDFlowline,13.381200000000000,0.247129482747623,0.001401507669129,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1438,"02070002001002",Medium,"USGS, Water Resources Division","01594950",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01594950,1.618800000000000,StreamGage,"14365490",USGS,"MCMILLAN F NEAR FORT PENDLETON, MD","24",MD,2.300000000000000,5.957000000000000,39.276694440000000,-79.390305600000005,"1","20151006",150829,"1745417","14365490",NHDFlowline,6.120000000000000,0.163593158385092,0.000638906648354,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
1462,"02070006000014",Medium,"USGS, Water Resources Division","01634500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01634500,16.611570000000000,StreamGage,"8440459",USGS,"CEDAR CREEK NEAR WINCHESTER, VA","51",VA,102.000000000000000,264.180000000000007,39.081217600000002,-78.329448600000006,"1","20151006",155904,"1750616","8440459",NHDFlowline,1.890900000000000,0.096642946165456,0.000196858257578,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1505,"02070002000180",Medium,"USGS, Water Resources Division","01596500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01596500,40.573140000000002,StreamGage,"14364088",USGS,"SAVAGE RIVER NEAR BARTON, MD","24",MD,49.100000000000001,127.168999999999997,39.570055560000000,-79.101944399999994,"1","20151006",149941,"1744504","14364088",NHDFlowline,5.722200000000000,0.137508066291701,0.000599826573057,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
1519,"02070008000127",Medium,"USGS, Water Resources Division","01638480",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01638480,88.144379999999998,StreamGage,"4505612",USGS,"CATOCTIN CREEK AT TAYLORSTOWN, VA","51",VA,89.500000000000000,231.805000000000007,39.255102059999999,-77.576377800000003,"1","20151006",157614,"1752360","4505612",NHDFlowline,1.875600000000000,0.076639037318032,0.000195728723746,18.904,35.425,"223","237","41",4a,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT UPLAND,"4"
1538,"02070009000145",Medium,"USGS, Water Resources Division","01639500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01639500,33.678220000000003,StreamGage,"8449082",USGS,"BIG PIPE CREEK AT BRUCEVILLE, MD","24",MD,102.000000000000000,264.180000000000007,39.612361100000001,-77.237444400000001,"1","20151006",158646,"1753399","8449082",NHDFlowline,2.095200000000000,0.106282476294597,0.000219753691956,0.709,6.993,"225","239","42",4b,APPALACHIAN HIGHLANDS,PIEDMONT,PIEDMONT LOWLANDS,"4"
1557,"02070001001378",Medium,"USGS, Water Resources Division","01606500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01606500,66.842050000000000,StreamGage,"8423278",USGS,"SOUTH BRANCH POTOMAC RIVER NEAR PETERSBURG, WV","54",WV,651.000000000000000,1686.089999999999918,38.991221070000002,-79.175870590000002,"1","20151006",150272,"1744843","8423278",NHDFlowline,2.876400000000000,0.142608597948501,0.000299045807191,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1575,"02040207000054",Medium,"USGS, Water Resources Division","01484100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01484100,10.387150000000000,StreamGage,"8077030",USGS,"BEAVERDAM BRANCH AT HOUSTON, DE","10",DE,3.020000000000000,7.821800000000000,38.905777780000001,-75.512749999999997,"1","20151006",101752,"1695419","8077030",NHDFlowline,7.383600000000000,0.180875192211302,0.000766666436756,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1585,"02080109011522",Medium,"USGS, Water Resources Division","01487000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01487000,75.937330000000003,StreamGage,"8392898",USGS,"NANTICOKE RIVER NEAR BRIDGEVILLE, DE","10",DE,75.400000000000006,195.286000000000001,38.728333300000003,-75.561861100000002,"1","20151006",145659,"1740114","8392898",NHDFlowline,0.055800000000000,0.014011724530111,0.000005780535441,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1608,"02050305000351",Medium,"USGS, Water Resources Division","01567500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01567500,38.648890000000002,StreamGage,"4710396",USGS,"Bixler Run near Loysville, PA","42",PA,15.000000000000000,38.850000000000001,40.370916149999999,-77.402208999999999,"1","20151006",132525,"1726785","4710396",NHDFlowline,3.423600000000000,0.113709131471535,0.000363029547715,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1615,"02070004001398",Medium,"USGS, Water Resources Division","01613050",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01613050,14.708660000000000,StreamGage,"5892356",USGS,"Tonoloway Creek near Needmore, PA","42",PA,10.699999999999999,27.713000000000001,39.898421190000001,-78.132228999999995,"1","20151006",153967,"1748638","5892356",NHDFlowline,2.239200000000000,0.120142639324747,0.000235840525458,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1664,"02040202001897",Medium,"USGS, Water Resources Division","01466500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01466500,0.452710000000000,StreamGage,"4492036",USGS,McDonalds Branch in Byrne State Forest NJ,"34",NJ,2.350000000000000,6.086500000000000,39.884999999999998,-74.505277780000000,"1","20151006",95918,"1689345","4499256",NHDFlowline,0.502200000000000,0.039005953226654,0.000052876216700,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1702,"02050305000131",Medium,"USGS, Water Resources Division","01568000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01568000,94.293970000000002,StreamGage,"4710668",USGS,"Sherman Creek at Shermans Dale, PA","42",PA,207.000000000000000,536.129999999999995,40.323419280000003,-77.168870299999995,"1","20151006",132206,"1726464","4710668",NHDFlowline,2.263500000000000,0.094438076190610,0.000239859389771,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
1761,"02080111014752",Medium,"USGS, Water Resources Division","01485500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01485500,47.428820000000002,StreamGage,"8401785",USGS,"NASSAWANGO CREEK NEAR SNOW HILL, MD","24",MD,44.899999999999999,116.290999999999997,38.228916669999997,-75.471444399999996,"1","20151006",145814,"1740271","8401785",NHDFlowline,6.992100000000000,0.274284817357435,0.000719486692367,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1812,"02080110034200",Medium,"USGS, Water Resources Division","01486000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01486000,41.892870000000002,StreamGage,"8401391",USGS,"MANOKIN BRANCH NEAR PRINCESS ANNE, MD","24",MD,4.800000000000000,12.432000000000000,38.213888890000000,-75.671388890000003,"1","20151006",146449,"1740918","8401391",NHDFlowline,7.676100000000000,0.226484143811364,0.000789627120350,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1829,"02040302000080",Medium,"USGS, Water Resources Division","01411300",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01411300,26.895170000000000,StreamGage,"9436435",USGS,Tuckahoe River at Head of River NJ,"34",NJ,30.800000000000001,79.772000000000006,39.306944440000002,-74.820555600000006,"1","20151006",106120,"1699926","9436435",NHDFlowline,1.116900000000000,0.065891091040239,0.000116634127991,2.800,28.908,"219","232","31",3a,ATLANTIC PLAIN,COASTAL PLAIN,EMBAYED,"3"
1926,"02040106000119",Medium,"USGS, Water Resources Division","01451800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01451800,83.399670000000000,StreamGage,"4187713",USGS,"Jordan Creek near Schnecksville, PA","42",PA,53.000000000000000,137.270000000000010,40.661762189999997,-75.626853999999994,"1","20151006",92960,"1686267","4187713",NHDFlowline,14.526899999999999,0.259849168836795,0.001546622870366,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
2177,"02050203000056",Medium,"USGS, Water Resources Division","01544500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01544500,69.547669999999997,StreamGage,"8134650",USGS,"Kettle Creek at Cross Fork, PA","42",PA,136.000000000000000,352.240000000000009,41.475899400000003,-77.825825100000003,"1","20151006",121736,"1715828","8134650",NHDFlowline,9.447300000000000,0.178293432935225,0.001018247003503,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2211,"02050202000921",Medium,"USGS, Water Resources Division","01542810",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01542810,6.245860000000000,StreamGage,"8125917",USGS,"Waldy Run near Emporium, PA","42",PA,5.240000000000000,13.571600000000000,41.578952250000000,-78.292512099999996,"1","20151006",121330,"1715415","8125917",NHDFlowline,1.741500000000000,0.073292968449510,0.000188042446477,14.048,21.081,"156","199","85",8e,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"8"
2226,"02050106000247",Medium,"USGS, Water Resources Division","01532000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01532000,45.931550000000001,StreamGage,"4199144",USGS,"Towanda Creek near Monroeton, PA","42",PA,215.000000000000000,556.850000000000023,41.707019500000001,-76.484665399999997,"1","20151006",114795,"1708768","4199144",NHDFlowline,5.548500000000000,0.125978556916192,0.000600175286217,7.840,23.260,"148","165","83",8c,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,SOUTHERN NEW YORK,"8"
2294,"02050104000303",Medium,"USGS, Water Resources Division","01516500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01516500,6.019720000000000,StreamGage,"8112305",USGS,"Corey Creek near Mainesburg, PA","42",PA,12.199999999999999,31.597999999999999,41.790907460000000,-77.014687699999996,"1","20151006",112336,"1706280","8112305",NHDFlowline,3.894300000000000,0.137218217844661,0.000421830841334,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2389,"02050205000903",Medium,"USGS, Water Resources Division","01548500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01548500,24.509209999999999,StreamGage,"8144622",USGS,"Pine Creek at Cedar Run, PA","42",PA,604.000000000000000,1564.359999999999900,41.521735860000000,-77.447479799999996,"1","20151006",124347,"1718494","8144622",NHDFlowline,1.005300000000000,0.061056210674259,0.000108445580863,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2429,"02040102000204",Medium,"USGS, Water Resources Division","01415000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01415000,16.677620000000001,StreamGage,"1748589",USGS,TREMPER KILL NEAR ANDES NY,"36",NY,33.200000000000003,85.988000000000000,42.119999999999997,-74.818611099999998,"1","20151006",88176,"1681364","1748589",NHDFlowline,11.010600000000000,0.224030531786144,0.001199001829968,0.533,3.365,"154","13","82",8b,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CATSKILL,"8"
2447,"02050205000021",Medium,"USGS, Water Resources Division","01549500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01549500,35.300980000000003,StreamGage,"8144818",USGS,"Blockhouse Creek near English Center, PA","42",PA,37.700000000000003,97.643000000000001,41.473683360000003,-77.230808999999994,"1","20151006",123456,"1717583","8144818",NHDFlowline,4.311000000000000,0.121553397974240,0.000464681467151,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2448,"02050107000143",Medium,"USGS, Water Resources Division","01539000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01539000,43.441009999999999,StreamGage,"2603023",USGS,"Fishing Creek near Bloomsburg, PA","42",PA,274.000000000000000,709.659999999999968,41.078141180000003,-76.431055499999999,"1","20151006",116829,"1710825","2603023",NHDFlowline,2.260800000000000,0.101936351795177,0.000242271179373,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
2450,"02050104000107",Medium,"USGS, Water Resources Division","01518862",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01518862,76.947119999999998,StreamGage,"8111873",USGS,"Cowanesque River at Westfield, PA","42",PA,90.599999999999994,234.653999999999996,41.923125759999998,-77.531929800000000,"1","20151006",112692,"1706643","8111873",NHDFlowline,1.179900000000000,0.064761053413349,0.000128069179803,7.840,23.260,"148","165","83",8c,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,SOUTHERN NEW YORK,"8"
2490,"02050202000186",Medium,"USGS, Water Resources Division","01543000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01543000,3.284940000000000,StreamGage,"8127529",USGS,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA","42",PA,272.000000000000000,704.480000000000018,41.413395899999998,-78.196952400000001,"1","20151006",120400,"1714470","8127529",NHDFlowline,3.921300000000000,0.101467537617445,0.000422343641246,14.048,21.081,"156","199","85",8e,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,KANAWHA,"8"
2492,"02050202000183",Medium,"USGS, Water Resources Division","01543500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01543500,11.909409999999999,StreamGage,"8127609",USGS,"Sinnemahoning Creek at Sinnemahoning, PA","42",PA,685.000000000000000,1774.150000000000091,41.317284669999999,-78.103059599999995,"1","20151006",120416,"1714486","8127609",NHDFlowline,7.979400000000000,0.173188877936046,0.000858109343574,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2518,"02050203000649",Medium,"USGS, Water Resources Division","01545600",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01545600,80.573700000000002,StreamGage,"8134878",USGS,"Young Womans Creek near Renovo, PA","42",PA,46.200000000000003,119.658000000000001,41.389511679999998,-77.690819099999999,"1","20151006",122798,"1716908","8134878",NHDFlowline,5.718600000000000,0.141352690931696,0.000615557731910,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2525,"02050204000155",Medium,"USGS, Water Resources Division","01547700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01547700,52.523969999999998,StreamGage,"8139414",USGS,"Marsh Creek at Blanchard, PA","42",PA,44.100000000000001,114.218999999999994,41.059509159999998,-77.605826399999998,"1","20151006",123041,"1717151","8139414",NHDFlowline,2.103300000000000,0.090777197584150,0.000225317933343,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
2575,"02050206000213",Medium,"USGS, Water Resources Division","01550000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01550000,54.523910000000001,StreamGage,"8152817",USGS,"Lycoming Creek near Trout Run, PA","42",PA,173.000000000000000,448.069999999999993,41.418409570000001,-77.032745980000001,"1","20151006",124635,"1718783","8152817",NHDFlowline,2.747700000000000,0.117607841130593,0.000295933685662,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2577,"02050206000113",Medium,"USGS, Water Resources Division","01552000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01552000,6.230970000000000,StreamGage,"8152257",USGS,"Loyalsock Creek at Loyalsockville, PA","42",PA,435.000000000000000,1126.650000000000091,41.325078359999999,-76.912463790000004,"1","20151006",124457,"1718605","8152257",NHDFlowline,6.974100000000000,0.170395364379570,0.000750266817128,7.235,22.160,"161","191","62",6b,APPALACHIAN HIGHLANDS,VALLEY AND RIDGE,MIDDLE,"6"
2591,"02050206000090",Medium,"USGS, Water Resources Division","01552500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01552500,96.411209999999997,StreamGage,"8151091",USGS,"Muncy Creek near Sonestown, PA","42",PA,23.800000000000001,61.642000000000003,41.357024180000003,-76.534670800000001,"1","20151006",124552,"1718700","8151091",NHDFlowline,1.539900000000000,0.074597022032081,0.000165690727758,2.999,11.795,"162","204","84",8d,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,ALLEGHENY MOUNTAIN,"8"
2622,"02040102000080",Medium,"USGS, Water Resources Division","01414500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01414500,7.754010000000000,StreamGage,"1748611",USGS,MILL BROOK NEAR DUNRAVEN NY,"36",NY,25.199999999999999,65.268000000000001,42.106111100000000,-74.730555600000002,"1","20151006",88085,"1681273","1748611",NHDFlowline,66.755700000000004,0.571575929189658,0.007263170044165,0.533,3.365,"154","13","82",8b,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CATSKILL,"8"
2727,"02040104001311",Medium,"USGS, Water Resources Division","01434025",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01434025,6.199390000000000,StreamGage,"4147946",USGS,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,"36",NY,3.720000000000000,9.634800000000000,41.996083300000002,-74.500222199999996,"1","20151006",90954,"1684217","4147946",NHDFlowline,1.122300000000000,0.070633206766199,0.000121953839279,0.533,3.365,"154","13","82",8b,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,CATSKILL,"8"
2734,"02020005000131",Medium,"USGS, Water Resources Division","01350080",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01350080,35.078460000000000,StreamGage,"3247464",USGS,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,"36",NY,32.399999999999999,83.915999999999997,42.376944440000003,-74.413055600000007,"1","20151006",66462,"1659075","3247464",NHDFlowline,17.038799999999998,0.260521382783675,0.001862788110345,7.840,23.260,"148","165","83",8c,APPALACHIAN HIGHLANDS,APPALACHIAN PLATEAUS,SOUTHERN NEW YORK,"8"
